collection_id,username,sample_id,captured_at,gps_text,wifi_count,bssid,ssid,rssi_dbm,frequency_mhz,channel,band,security,wifi_standard,merged_count
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,49c8bbbe-ce98-41a3-ab93-bbb907708076,2026-04-03 01:18:12,"Lat: 13.681474178690081, Lng: 100.61055060411337, Accuracy: 4.9m",132,64:20:e3:9c:0f:37,<hidden>,-71,5220,44,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS],Unknown,19
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,49c8bbbe-ce98-41a3-ab93-bbb907708076,2026-04-03 01:18:12,"Lat: 13.681474178690081, Lng: 100.61055060411337, Accuracy: 4.9m",132,4e:d9:e7:f8:2a:90,SookCoffee,-71,2462,11,2.4 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],Unknown,9
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,49c8bbbe-ce98-41a3-ab93-bbb907708076,2026-04-03 01:18:12,"Lat: 13.681474178690081, Lng: 100.61055060411337, Accuracy: 4.9m",132,74:e9:bf:6f:65:04,myfrd 5G,-72,5180,36,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,19
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,49c8bbbe-ce98-41a3-ab93-bbb907708076,2026-04-03 01:18:12,"Lat: 13.681474178690081, Lng: 100.61055060411337, Accuracy: 4.9m",132,4a:81:d4:dd:9c:4b,<hidden>,-72,2412,1,2.4 GHz,[WPA-PSK-CCMP][K][V][WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS],Unknown,19
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,49c8bbbe-ce98-41a3-ab93-bbb907708076,2026-04-03 01:18:12,"Lat: 13.681474178690081, Lng: 100.61055060411337, Accuracy: 4.9m",132,66:20:e3:9c:0f:36,2544_00_5G,-73,5220,44,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,9
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,49c8bbbe-ce98-41a3-ab93-bbb907708076,2026-04-03 01:18:12,"Lat: 13.681474178690081, Lng: 100.61055060411337, Accuracy: 4.9m",132,74:e9:bf:6f:65:07,<hidden>,-73,5180,36,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS],Unknown,48
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,49c8bbbe-ce98-41a3-ab93-bbb907708076,2026-04-03 01:18:12,"Lat: 13.681474178690081, Lng: 100.61055060411337, Accuracy: 4.9m",132,ac:b3:b5:6e:73:e4,True 5g,-74,5180,36,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,38
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,49c8bbbe-ce98-41a3-ab93-bbb907708076,2026-04-03 01:18:12,"Lat: 13.681474178690081, Lng: 100.61055060411337, Accuracy: 4.9m",132,56:4f:3b:e5:32:e6,<hidden>,-75,2437,6,2.4 GHz,[ESS],Unknown,19
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,49c8bbbe-ce98-41a3-ab93-bbb907708076,2026-04-03 01:18:12,"Lat: 13.681474178690081, Lng: 100.61055060411337, Accuracy: 4.9m",132,44:d9:e7:f8:2a:90,easynet,-76,2462,11,2.4 GHz,[ESS],Unknown,9
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,49c8bbbe-ce98-41a3-ab93-bbb907708076,2026-04-03 01:18:12,"Lat: 13.681474178690081, Lng: 100.61055060411337, Accuracy: 4.9m",132,4a:81:d4:5d:9c:97,<hidden>,-76,5240,48,5 GHz,[WPA-PSK-CCMP][K][V][WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS],Unknown,19
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,49c8bbbe-ce98-41a3-ab93-bbb907708076,2026-04-03 01:18:12,"Lat: 13.681474178690081, Lng: 100.61055060411337, Accuracy: 4.9m",132,4a:d9:e7:f8:2a:90,SookWiFi,-76,2462,11,2.4 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],Unknown,9
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,49c8bbbe-ce98-41a3-ab93-bbb907708076,2026-04-03 01:18:12,"Lat: 13.681474178690081, Lng: 100.61055060411337, Accuracy: 4.9m",132,50:4f:3b:e5:32:e6,Metabulestone 2.4,-76,2437,6,2.4 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,19
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,49c8bbbe-ce98-41a3-ab93-bbb907708076,2026-04-03 01:18:12,"Lat: 13.681474178690081, Lng: 100.61055060411337, Accuracy: 4.9m",132,76:34:2b:ec:2b:dc,Tsh01_2.4G,-77,2457,10,2.4 GHz,[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][K][V][WPA-PSK-CCMP+TKIP][K][V][ESS][WPS],Unknown,9
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,49c8bbbe-ce98-41a3-ab93-bbb907708076,2026-04-03 01:18:12,"Lat: 13.681474178690081, Lng: 100.61055060411337, Accuracy: 4.9m",132,aa:ba:70:0d:47:39,<hidden>,-77,2437,6,2.4 GHz,[ESS],Unknown,48
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,49c8bbbe-ce98-41a3-ab93-bbb907708076,2026-04-03 01:18:12,"Lat: 13.681474178690081, Lng: 100.61055060411337, Accuracy: 4.9m",132,0c:80:63:3a:0d:9b,TP-Link_2.4GHz_3A0D9B,-77,2412,1,2.4 GHz,[ESS],Unknown,9
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,49c8bbbe-ce98-41a3-ab93-bbb907708076,2026-04-03 01:18:12,"Lat: 13.681474178690081, Lng: 100.61055060411337, Accuracy: 4.9m",132,5a:4f:3b:e5:29:6a,<hidden>,-78,2437,6,2.4 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][V][ESS],Unknown,31
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,49c8bbbe-ce98-41a3-ab93-bbb907708076,2026-04-03 01:18:12,"Lat: 13.681474178690081, Lng: 100.61055060411337, Accuracy: 4.9m",132,66:20:e3:14:82:5e,SATS_2.4G,-78,2432,5,2.4 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,38
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,49c8bbbe-ce98-41a3-ab93-bbb907708076,2026-04-03 01:18:12,"Lat: 13.681474178690081, Lng: 100.61055060411337, Accuracy: 4.9m",132,c2:8f:20:1b:84:f1,ConnecttoBTS_2G,-79,2447,8,2.4 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,19
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,49c8bbbe-ce98-41a3-ab93-bbb907708076,2026-04-03 01:18:12,"Lat: 13.681474178690081, Lng: 100.61055060411337, Accuracy: 4.9m",132,f8:53:29:ed:bf:58,M-Naveed_2.4G,-79,2437,6,2.4 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,9
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,49c8bbbe-ce98-41a3-ab93-bbb907708076,2026-04-03 01:18:12,"Lat: 13.681474178690081, Lng: 100.61055060411337, Accuracy: 4.9m",132,a4:ba:70:0d:47:39,Metabulestone 2.4,-79,2437,6,2.4 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,38
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,49c8bbbe-ce98-41a3-ab93-bbb907708076,2026-04-03 01:18:12,"Lat: 13.681474178690081, Lng: 100.61055060411337, Accuracy: 4.9m",132,5a:4f:3b:e5:1f:d6,<hidden>,-79,2462,11,2.4 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][V][ESS],Unknown,9
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,49c8bbbe-ce98-41a3-ab93-bbb907708076,2026-04-03 01:18:12,"Lat: 13.681474178690081, Lng: 100.61055060411337, Accuracy: 4.9m",132,fe:12:2c:d7:6a:0c,ThinkSociety_FL4_2.4G,-80,2462,11,2.4 GHz,[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][K][V][WPA-PSK-CCMP+TKIP][K][V][ESS][WPS],Unknown,9
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,49c8bbbe-ce98-41a3-ab93-bbb907708076,2026-04-03 01:18:12,"Lat: 13.681474178690081, Lng: 100.61055060411337, Accuracy: 4.9m",132,66:20:e3:16:29:08,Paing Thu Ya_2.4G,-80,2432,5,2.4 GHz,[WPA-PSK-TKIP+CCMP][K][V][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][K][V][ESS][WPS],Unknown,9
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,49c8bbbe-ce98-41a3-ab93-bbb907708076,2026-04-03 01:18:12,"Lat: 13.681474178690081, Lng: 100.61055060411337, Accuracy: 4.9m",132,c0:bc:9a:b1:c0:0c,Nooncondo_5G,-80,5240,48,5 GHz,[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][K][V][ESS][WPS],Unknown,38
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,49c8bbbe-ce98-41a3-ab93-bbb907708076,2026-04-03 01:18:12,"Lat: 13.681474178690081, Lng: 100.61055060411337, Accuracy: 4.9m",132,50:4f:3b:e5:32:e7,Metabulestone 5G,-80,5220,44,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,48
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,49c8bbbe-ce98-41a3-ab93-bbb907708076,2026-04-03 01:18:12,"Lat: 13.681474178690081, Lng: 100.61055060411337, Accuracy: 4.9m",132,66:20:e3:96:81:8e,august_5G,-80,5805,161,5 GHz,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][K][V][PMFC][ESS][WPS],Unknown,39
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,49c8bbbe-ce98-41a3-ab93-bbb907708076,2026-04-03 01:18:12,"Lat: 13.681474178690081, Lng: 100.61055060411337, Accuracy: 4.9m",132,64:20:e3:b1:a5:c7,<hidden>,-81,5180,36,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS],Unknown,9
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,49c8bbbe-ce98-41a3-ab93-bbb907708076,2026-04-03 01:18:12,"Lat: 13.681474178690081, Lng: 100.61055060411337, Accuracy: 4.9m",132,20:08:89:4b:a2:6e,View1157_2.4G,-81,2412,1,2.4 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,9
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,49c8bbbe-ce98-41a3-ab93-bbb907708076,2026-04-03 01:18:12,"Lat: 13.681474178690081, Lng: 100.61055060411337, Accuracy: 4.9m",132,66:20:e3:97:cc:48,Sanxindingfeng_5G,-82,5260,52,5 GHz,[WPA-PSK-CCMP][K][V][WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,49
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,49c8bbbe-ce98-41a3-ab93-bbb907708076,2026-04-03 01:18:12,"Lat: 13.681474178690081, Lng: 100.61055060411337, Accuracy: 4.9m",132,66:20:e3:9b:45:7e,masahiro_5G,-82,5240,48,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,9
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,49c8bbbe-ce98-41a3-ab93-bbb907708076,2026-04-03 01:18:12,"Lat: 13.681474178690081, Lng: 100.61055060411337, Accuracy: 4.9m",132,a8:42:a1:c8:13:5b,SIAC_TH,-82,5745,149,5 GHz,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][K][V][PMFC][ESS],Unknown,39
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,49c8bbbe-ce98-41a3-ab93-bbb907708076,2026-04-03 01:18:12,"Lat: 13.681474178690081, Lng: 100.61055060411337, Accuracy: 4.9m",132,ca:42:a1:c8:13:5b,<hidden>,-82,5745,149,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS],Unknown,39
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,49c8bbbe-ce98-41a3-ab93-bbb907708076,2026-04-03 01:18:12,"Lat: 13.681474178690081, Lng: 100.61055060411337, Accuracy: 4.9m",132,44:12:44:02:0b:70,CLOUD11,-82,5500,100,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][V][ESS],Unknown,19
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,49c8bbbe-ce98-41a3-ab93-bbb907708076,2026-04-03 01:18:12,"Lat: 13.681474178690081, Lng: 100.61055060411337, Accuracy: 4.9m",132,22:08:89:7b:a2:6e,<hidden>,-82,2412,1,2.4 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS],Unknown,19
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,49c8bbbe-ce98-41a3-ab93-bbb907708076,2026-04-03 01:18:12,"Lat: 13.681474178690081, Lng: 100.61055060411337, Accuracy: 4.9m",132,66:20:e3:91:a5:c6,Monarque room,-83,5180,36,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,9
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,49c8bbbe-ce98-41a3-ab93-bbb907708076,2026-04-03 01:18:12,"Lat: 13.681474178690081, Lng: 100.61055060411337, Accuracy: 4.9m",132,44:12:44:02:0b:71,<hidden>,-83,5500,100,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][V][ESS],Unknown,19
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,49c8bbbe-ce98-41a3-ab93-bbb907708076,2026-04-03 01:18:12,"Lat: 13.681474178690081, Lng: 100.61055060411337, Accuracy: 4.9m",132,5a:4f:3b:e5:29:6b,<hidden>,-83,5220,44,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][V][ESS],Unknown,31
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,49c8bbbe-ce98-41a3-ab93-bbb907708076,2026-04-03 01:18:12,"Lat: 13.681474178690081, Lng: 100.61055060411337, Accuracy: 4.9m",132,64:20:e1:58:99:ae,<hidden>,-83,2472,13,2.4 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS],Unknown,48
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,49c8bbbe-ce98-41a3-ab93-bbb907708076,2026-04-03 01:18:12,"Lat: 13.681474178690081, Lng: 100.61055060411337, Accuracy: 4.9m",132,78:8a:20:54:15:52,FORVIZ,-84,2472,13,2.4 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS],Unknown,9
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,49c8bbbe-ce98-41a3-ab93-bbb907708076,2026-04-03 01:18:12,"Lat: 13.681474178690081, Lng: 100.61055060411337, Accuracy: 4.9m",132,66:20:e1:1e:fb:1e,WIFI14_chucream_2.4G,-84,2447,8,2.4 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,9
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,49c8bbbe-ce98-41a3-ab93-bbb907708076,2026-04-03 01:18:12,"Lat: 13.681474178690081, Lng: 100.61055060411337, Accuracy: 4.9m",132,64:20:e3:3b:45:7f,<hidden>,-84,5240,48,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS],Unknown,38
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,49c8bbbe-ce98-41a3-ab93-bbb907708076,2026-04-03 01:18:12,"Lat: 13.681474178690081, Lng: 100.61055060411337, Accuracy: 4.9m",132,64:20:e3:82:aa:8f,<hidden>,-84,5240,48,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS],Unknown,38
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,49c8bbbe-ce98-41a3-ab93-bbb907708076,2026-04-03 01:18:12,"Lat: 13.681474178690081, Lng: 100.61055060411337, Accuracy: 4.9m",132,66:20:e3:9d:7a:ae,Colibrus_5G,-84,5200,40,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,9
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,49c8bbbe-ce98-41a3-ab93-bbb907708076,2026-04-03 01:18:12,"Lat: 13.681474178690081, Lng: 100.61055060411337, Accuracy: 4.9m",132,66:20:e1:90:33:7e,Suwadee_5G,-84,5180,36,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,19
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,49c8bbbe-ce98-41a3-ab93-bbb907708076,2026-04-03 01:18:12,"Lat: 13.681474178690081, Lng: 100.61055060411337, Accuracy: 4.9m",132,10:5f:02:e7:81:82,<hidden>,-84,5180,36,5 GHz,[WPA-PSK-CCMP][WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],Unknown,9
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,49c8bbbe-ce98-41a3-ab93-bbb907708076,2026-04-03 01:18:12,"Lat: 13.681474178690081, Lng: 100.61055060411337, Accuracy: 4.9m",132,82:8a:20:55:15:52,<hidden>,-84,5320,64,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][V][ESS],Unknown,19
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,49c8bbbe-ce98-41a3-ab93-bbb907708076,2026-04-03 01:18:12,"Lat: 13.681474178690081, Lng: 100.61055060411337, Accuracy: 4.9m",132,7e:8a:20:55:15:52,FORVIZ,-84,5320,64,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS],Unknown,19
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,49c8bbbe-ce98-41a3-ab93-bbb907708076,2026-04-03 01:18:12,"Lat: 13.681474178690081, Lng: 100.61055060411337, Accuracy: 4.9m",132,5a:4f:3b:e5:33:53,<hidden>,-84,5220,44,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][V][ESS],Unknown,9
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,49c8bbbe-ce98-41a3-ab93-bbb907708076,2026-04-03 01:18:12,"Lat: 13.681474178690081, Lng: 100.61055060411337, Accuracy: 4.9m",132,44:d9:e7:f8:29:d0,easynet,-84,2452,9,2.4 GHz,[ESS],Unknown,9
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,49c8bbbe-ce98-41a3-ab93-bbb907708076,2026-04-03 01:18:12,"Lat: 13.681474178690081, Lng: 100.61055060411337, Accuracy: 4.9m",132,66:20:e3:1b:90:1e,EARNNY.KH_2.4G,-84,2417,2,2.4 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,9
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,49c8bbbe-ce98-41a3-ab93-bbb907708076,2026-04-03 01:18:12,"Lat: 13.681474178690081, Lng: 100.61055060411337, Accuracy: 4.9m",132,48:81:d4:0d:a0:43,NNP_FL3,-85,5785,157,5 GHz,[WPA-PSK-CCMP][K][V][WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS],Unknown,9
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,49c8bbbe-ce98-41a3-ab93-bbb907708076,2026-04-03 01:18:12,"Lat: 13.681474178690081, Lng: 100.61055060411337, Accuracy: 4.9m",132,64:20:e3:d7:cc:49,<hidden>,-85,5260,52,5 GHz,[WPA-PSK-CCMP][K][V][WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS],Unknown,39
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,49c8bbbe-ce98-41a3-ab93-bbb907708076,2026-04-03 01:18:12,"Lat: 13.681474178690081, Lng: 100.61055060411337, Accuracy: 4.9m",132,f8:53:29:ed:bf:5b,<hidden>,-85,2437,6,2.4 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS],Unknown,9
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,49c8bbbe-ce98-41a3-ab93-bbb907708076,2026-04-03 01:18:12,"Lat: 13.681474178690081, Lng: 100.61055060411337, Accuracy: 4.9m",132,10:c3:ab:3d:60:b1,Strummer_5G,-85,5745,149,5 GHz,[WPA-PSK-CCMP+TKIP][K][V][WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][K][V][ESS][WPS],Unknown,39
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,49c8bbbe-ce98-41a3-ab93-bbb907708076,2026-04-03 01:18:12,"Lat: 13.681474178690081, Lng: 100.61055060411337, Accuracy: 4.9m",132,64:20:e0:75:e9:19,CMPwifi_5G,-85,5745,149,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,9
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,49c8bbbe-ce98-41a3-ab93-bbb907708076,2026-04-03 01:18:12,"Lat: 13.681474178690081, Lng: 100.61055060411337, Accuracy: 4.9m",132,cc:29:bd:d0:fa:60,Ananya272546,-85,5280,56,5 GHz,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][ESS][WPS],Unknown,9
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,49c8bbbe-ce98-41a3-ab93-bbb907708076,2026-04-03 01:18:12,"Lat: 13.681474178690081, Lng: 100.61055060411337, Accuracy: 4.9m",132,fe:12:2c:d7:6a:10,ThinkSociety_FL4_5G,-85,5240,48,5 GHz,[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][K][V][WPA-PSK-CCMP+TKIP][K][V][ESS][WPS],Unknown,49
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,49c8bbbe-ce98-41a3-ab93-bbb907708076,2026-04-03 01:18:12,"Lat: 13.681474178690081, Lng: 100.61055060411337, Accuracy: 4.9m",132,3a:72:c2:e8:b8:f1,<hidden>,-85,5240,48,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][WPA-PSK-CCMP][K][V][ESS],Unknown,19
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,49c8bbbe-ce98-41a3-ab93-bbb907708076,2026-04-03 01:18:12,"Lat: 13.681474178690081, Lng: 100.61055060411337, Accuracy: 4.9m",132,64:20:e3:bd:7a:af,<hidden>,-85,5200,40,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS],Unknown,9
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,49c8bbbe-ce98-41a3-ab93-bbb907708076,2026-04-03 01:18:12,"Lat: 13.681474178690081, Lng: 100.61055060411337, Accuracy: 4.9m",132,64:20:e1:8e:fb:1f,<hidden>,-85,5180,36,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS],Unknown,9
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,49c8bbbe-ce98-41a3-ab93-bbb907708076,2026-04-03 01:18:12,"Lat: 13.681474178690081, Lng: 100.61055060411337, Accuracy: 4.9m",132,74:e9:bf:98:78:84,Kanom 5G,-85,5180,36,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,19
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,49c8bbbe-ce98-41a3-ab93-bbb907708076,2026-04-03 01:18:12,"Lat: 13.681474178690081, Lng: 100.61055060411337, Accuracy: 4.9m",132,82:8a:20:55:27:e9,<hidden>,-85,5320,64,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][V][ESS],Unknown,9
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,49c8bbbe-ce98-41a3-ab93-bbb907708076,2026-04-03 01:18:12,"Lat: 13.681474178690081, Lng: 100.61055060411337, Accuracy: 4.9m",132,50:4f:3b:e5:29:6b,Metabulestone 5G,-85,5220,44,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,56
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,49c8bbbe-ce98-41a3-ab93-bbb907708076,2026-04-03 01:18:12,"Lat: 13.681474178690081, Lng: 100.61055060411337, Accuracy: 4.9m",132,50:4f:3b:e5:33:53,Metabulestone 5G,-85,5220,44,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,9
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,49c8bbbe-ce98-41a3-ab93-bbb907708076,2026-04-03 01:18:12,"Lat: 13.681474178690081, Lng: 100.61055060411337, Accuracy: 4.9m",132,d4:4f:67:12:0b:50,DONUA_2.4G,-86,2447,8,2.4 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,19
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,49c8bbbe-ce98-41a3-ab93-bbb907708076,2026-04-03 01:18:12,"Lat: 13.681474178690081, Lng: 100.61055060411337, Accuracy: 4.9m",132,10:5f:02:e7:81:81,<hidden>,-86,2437,6,2.4 GHz,[ESS],Unknown,9
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,49c8bbbe-ce98-41a3-ab93-bbb907708076,2026-04-03 01:18:12,"Lat: 13.681474178690081, Lng: 100.61055060411337, Accuracy: 4.9m",132,fc:ec:da:8e:e4:0e,STM Cafe,-86,5765,153,5 GHz,[ESS],Unknown,9
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,49c8bbbe-ce98-41a3-ab93-bbb907708076,2026-04-03 01:18:12,"Lat: 13.681474178690081, Lng: 100.61055060411337, Accuracy: 4.9m",132,66:20:e3:95:71:26,cosmohome_5G,-86,5240,48,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,9
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,49c8bbbe-ce98-41a3-ab93-bbb907708076,2026-04-03 01:18:12,"Lat: 13.681474178690081, Lng: 100.61055060411337, Accuracy: 4.9m",132,64:20:e3:95:71:27,<hidden>,-86,5240,48,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS],Unknown,9
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,49c8bbbe-ce98-41a3-ab93-bbb907708076,2026-04-03 01:18:12,"Lat: 13.681474178690081, Lng: 100.61055060411337, Accuracy: 4.9m",132,66:20:e3:92:aa:8e,Nyi Htut Zaw_5G,-86,5240,48,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,38
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,49c8bbbe-ce98-41a3-ab93-bbb907708076,2026-04-03 01:18:12,"Lat: 13.681474178690081, Lng: 100.61055060411337, Accuracy: 4.9m",132,3a:72:c2:85:26:00,<hidden>,-86,5240,48,5 GHz,[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][K][V][WPA-PSK-CCMP+TKIP][K][V][ESS],Unknown,39
